parameter,"(16,16)[0]","(16,17)[0]","(15,16)[0]","(17,16)[0]","(16,15)[0]","(15,17)[0]","(17,15)[0]","(17,17)[0]","(15,15)[0]","(16,16)[1]","(16,16)[2]","(15,16)[1]","(16,17)[1]","(17,16)[1]","(16,15)[1]","(16,17)[2]","(15,16)[2]","(17,16)[2]","(16,15)[2]","(16,18)[0]","(14,16)[0]","(18,16)[0]","(16,14)[0]","(15,17)[1]","(15,17)[2]","(17,15)[1]","(17,15)[2]","(14,17)[0]","(15,18)[0]","(18,15)[0]","(17,14)[0]","(17,17)[1]","(15,15)[1]","(15,15)[2]","(17,17)[2]","(16,16)[3]","(16,16)[4]","(16,16)[5]","(16,16)[6]","(16,16)[7]","(17,18)[0]","(14,15)[0]","(18,17)[0]","(15,14)[0]","(15,16)[3]","(16,17)[3]","(17,16)[3]","(16,15)[3]","(15,16)[4]","(16,17)[4]","(16,15)[4]","(17,16)[4]","(15,16)[5]","(16,17)[5]","(16,15)[5]","(17,16)[5]","(16,17)[6]","(15,16)[6]","(17,16)[6]","(16,15)[6]"
-0.374,0.194351706,0.088333612,0.088120119,0.088348151,0.088168176,0.037259043,0.037283886,0.043088442,0.042889535,0.025272176,0.024355226,0.011189526,0.011213794,0.011222182,0.011186985,0.009910435,0.009880012,0.009910391,0.009879304,0.007393197,0.007349109,0.007392822,0.007352925,0.004243064,0.004152089,0.004243039,0.004154316,0.002897644,0.002907007,0.002907318,0.002899835,0.004681233,0.004653781,0.004647365,0.004677292,0.003106082,0.002583635,0.002569666,0.002543944,0.002502624,0.003776425,0.003744782,0.003776715,0.003743826,0.001213617,0.001218288,0.001217913,0.001212627,0.001173856,0.001177788,0.00117411,0.001176826,0.001141523,0.001146491,0.001141928,0.001146936,0.001108075,0.001103968,0.001108867,0.001104805
-0.377,0.194344764,0.088328056,0.088175536,0.088309819,0.088160418,0.037256105,0.037233751,0.043089826,0.042934693,0.025276111,0.024358367,0.011190695,0.011216247,0.011211799,0.01118703,0.009901111,0.00988124,0.009903825,0.009880788,0.007387838,0.007356181,0.007385842,0.007353379,0.004241237,0.004149874,0.004240891,0.004148422,0.002896487,0.002903714,0.002900475,0.002894203,0.00468127,0.004659553,0.004654204,0.00467734,0.003103115,0.002583419,0.002578132,0.002540274,0.002502824,0.003776352,0.003752039,0.003775525,0.00375169,0.001215452,0.001217872,0.00121884,0.001215321,0.001176538,0.001178547,0.001175571,0.001178143,0.001142442,0.001145375,0.001142469,0.001145676,0.001109164,0.001106059,0.001108553,0.00110511
-0.378,0.194365131,0.088373736,0.088131609,0.088338711,0.088127635,0.037269119,0.037249736,0.043123879,0.042885552,0.025288514,0.024355182,0.01119005,0.011226507,0.011224346,0.011186117,0.009913321,0.009876541,0.009903201,0.009875177,0.00739918,0.007348724,0.007390741,0.007345069,0.004241133,0.004153642,0.004240492,0.004149707,0.002896443,0.002908871,0.002904785,0.002895093,0.004682213,0.004649605,0.004647514,0.004678429,0.003107082,0.002581286,0.002560093,0.002543118,0.002501544,0.003781129,0.003744586,0.003777848,0.003741203,0.001213298,0.001219319,0.001217097,0.001214061,0.001171567,0.001175618,0.001171427,0.001175652,0.00114198,0.001146747,0.001141016,0.001145462,0.001107409,0.001103981,0.001108496,0.001102795
-0.385,0.194383446,0.088307163,0.088155754,0.088298213,0.088189932,0.037183078,0.037202377,0.043138478,0.043015112,0.025294123,0.024340287,0.011194466,0.011215135,0.011217572,0.011201481,0.009899165,0.009882008,0.009901713,0.009885061,0.00738241,0.007350982,0.007381385,0.007360124,0.004234247,0.004143024,0.004235261,0.00414561,0.002886403,0.002893294,0.002894952,0.002890242,0.004681015,0.004662129,0.004660059,0.004677662,0.003108169,0.002580953,0.002566774,0.002542838,0.002499546,0.003781743,0.003761861,0.003781669,0.00376516,0.001214949,0.001217304,0.001218066,0.001214749,0.00117407,0.001175715,0.001173951,0.001175294,0.001141984,0.001145027,0.001142609,0.001145107,0.001105356,0.001104113,0.001107413,0.001104736
-0.402,0.194392293,0.088326028,0.088142059,0.088304992,0.088123067,0.037062489,0.037047107,0.043311073,0.043116738,0.02530952,0.024313691,0.011192907,0.011219542,0.011220335,0.011190282,0.009906973,0.009879285,0.009909586,0.009875914,0.007386999,0.007345992,0.007383349,0.007342722,0.004229403,0.004128847,0.004227837,0.004129328,0.002866647,0.002876764,0.002874612,0.002866428,0.004696838,0.004669989,0.00466708,0.004693663,0.003109725,0.002580799,0.002579164,0.002542852,0.002502566,0.003810215,0.003778293,0.003809468,0.003777086,0.001216547,0.00122,0.001220567,0.0012156,0.001175877,0.001179015,0.001176433,0.001179038,0.00114166,0.001145689,0.001141396,0.001146092,0.001107845,0.00110312,0.001106666,0.001102942
-0.41,0.194437616,0.088330145,0.088138434,0.088304053,0.088132899,0.037016417,0.037002098,0.043366167,0.04318577,0.025321306,0.024308386,0.011204506,0.011220935,0.011228016,0.011187759,0.009901032,0.0098756,0.009901727,0.009879365,0.007382101,0.007345332,0.007380882,0.007340899,0.004223524,0.004124257,0.004222583,0.004122695,0.002861379,0.002868682,0.002867846,0.002858682,0.004698369,0.004672858,0.004668111,0.004696146,0.003112744,0.002576883,0.002563713,0.002542261,0.002497099,0.003816767,0.003788458,0.003816845,0.003786945,0.001216112,0.00121938,0.001218886,0.0012161,0.001172428,0.00117651,0.001173528,0.001176043,0.001141194,0.001144665,0.001141575,0.001145016,0.001105017,0.0011012,0.001104133,0.001099976
-0.438,0.194535417,0.088283358,0.088150595,0.0882645,0.088129904,0.03681612,0.03678936,0.043547116,0.043412084,0.025353003,0.024261591,0.01119958,0.011228255,0.011215611,0.011199196,0.009901533,0.009890825,0.009904359,0.009878606,0.007369597,0.007340642,0.007364767,0.007333753,0.004211527,0.004105855,0.004209154,0.004100765,0.002833364,0.002838787,0.002835162,0.002828046,0.00471254,0.004692555,0.004686681,0.004706552,0.003118832,0.00257669,0.002565933,0.002546547,0.002497303,0.003842945,0.003822407,0.003841262,0.00381876,0.001217983,0.001220751,0.001220516,0.001217469,0.001174378,0.001177274,0.001174005,0.001175988,0.001142236,0.001146054,0.001141722,0.001144149,0.001103278,0.001100001,0.001101481,0.001099419
-0.45,0.194553483,0.088288576,0.088062868,0.088334637,0.088096068,0.036671625,0.036703976,0.043719448,0.043478493,0.025346186,0.024240092,0.011188255,0.011223825,0.011227167,0.011191407,0.00991316,0.009873274,0.009914118,0.009878492,0.007370508,0.007323849,0.007381466,0.0073279,0.004202589,0.004086976,0.004205748,0.00409307,0.002808927,0.002819829,0.002825993,0.00281386,0.004729182,0.004695552,0.004692876,0.004725224,0.003119217,0.002582431,0.00257619,0.002546221,0.002495376,0.00386865,0.00383218,0.00387188,0.003832668,0.001216393,0.0012223,0.001222231,0.001217803,0.001176655,0.001180346,0.00117752,0.001181359,0.001140759,0.001144574,0.0011411,0.001145309,0.00110186,0.001097626,0.001104087,0.001097609
-0.454,0.194589268,0.088305654,0.088088079,0.08830048,0.088093414,0.036666027,0.036670123,0.043728963,0.043516704,0.025361984,0.024227488,0.011193025,0.011227442,0.01122399,0.011195487,0.00990169,0.009878788,0.009912527,0.009875356,0.007368742,0.007327388,0.007371895,0.007327233,0.004201083,0.004088376,0.004201194,0.004088167,0.00281011,0.002817165,0.002819423,0.002810045,0.004729519,0.004697208,0.00469234,0.004720293,0.003122645,0.002576345,0.002573151,0.002546109,0.002491884,0.003868942,0.003836577,0.003870778,0.003837296,0.00121689,0.001222379,0.001223637,0.001217186,0.001175732,0.001178625,0.00117549,0.001179235,0.001140189,0.001144928,0.001140594,0.001144156,0.00110115,0.001096522,0.001101112,0.001096556
-0.463,0.194612486,0.088317414,0.088114942,0.088259158,0.088053252,0.036630411,0.036573571,0.043790422,0.043582913,0.025374873,0.024219237,0.011202758,0.011235377,0.011222917,0.011190732,0.009916362,0.009885064,0.009908589,0.009876241,0.007373336,0.007329279,0.007360594,0.007317741,0.004200484,0.004086949,0.004195111,0.00407816,0.002804285,0.002814798,0.00280612,0.002796159,0.00473538,0.004702767,0.004697747,0.004726694,0.003126401,0.002573799,0.002571669,0.002549651,0.002492239,0.003880839,0.003848691,0.003877009,0.003844402,0.001219329,0.00122432,0.001221354,0.001216932,0.001176596,0.001179074,0.001174213,0.001177449,0.00114125,0.00114584,0.001139566,0.001144061,0.001100296,0.001096249,0.001100086,0.00109515
-0.499,0.194696222,0.088297265,0.08807133,0.088202447,0.088069346,0.03634448,0.03629658,0.044073196,0.043890441,0.025411979,0.024174912,0.011211348,0.011231267,0.011231385,0.011195059,0.009911797,0.009883783,0.009898908,0.00987818,0.0073598,0.007316953,0.00734239,0.007314441,0.004184801,0.004050481,0.004176141,0.004044332,0.002763205,0.00277039,0.002763105,0.002756843,0.004754463,0.004728047,0.004719598,0.004746291,0.003133543,0.002586749,0.00256834,0.002548841,0.002490743,0.00392372,0.003893166,0.003918613,0.003891665,0.001221927,0.001224353,0.001224232,0.001219683,0.001179209,0.001183406,0.001178478,0.001181156,0.001138596,0.001143914,0.001138119,0.001142449,0.001097681,0.001093545,0.001097283,0.001092434
-0.505,0.194734031,0.088266291,0.088080131,0.088223811,0.088050104,0.036289552,0.036264891,0.044113779,0.04393969,0.025408071,0.024145063,0.011200985,0.011223592,0.011227257,0.011196412,0.00991192,0.009887264,0.009909908,0.00987786,0.007355917,0.00731779,0.007348148,0.007306147,0.004178018,0.004047178,0.004176363,0.004043708,0.002755845,0.002763495,0.002761002,0.002751829,0.004759852,0.004733988,0.004721236,0.004748892,0.003131462,0.00259227,0.002570025,0.002551383,0.002490095,0.003929086,0.003901496,0.003927623,0.00389663,0.001220805,0.001224274,0.001224002,0.001219055,0.001179279,0.001182877,0.001179556,0.001182484,0.001140043,0.0011444,0.001139489,0.001143237,0.001097897,0.001093259,0.001096912,0.001093489
-0.546,0.194884074,0.088220508,0.088056544,0.088167697,0.088050457,0.036000483,0.0359754,0.044410286,0.044271791,0.025459863,0.02408731,0.011216597,0.011236307,0.011230339,0.011211145,0.009901607,0.009890975,0.009904188,0.009881104,0.007334333,0.007303098,0.007328072,0.007302069,0.004157912,0.004014627,0.004155235,0.004012123,0.002715031,0.002720816,0.002718084,0.002713739,0.004777045,0.004761085,0.004741851,0.004761362,0.003147094,0.002586023,0.002561964,0.002551936,0.00248663,0.003967645,0.003947084,0.003966899,0.003945954,0.001224174,0.001225397,0.0012256,0.001222771,0.00118014,0.001182621,0.001178997,0.001181361,0.001139618,0.001141371,0.001138026,0.00114116,0.001091937,0.001089169,0.001090787,0.00108899
-0.547,0.194899731,0.088213664,0.088064215,0.088187724,0.088001432,0.035986947,0.035949299,0.044431126,0.044257233,0.025464756,0.02408456,0.011211,0.011239678,0.011230546,0.011209577,0.009915858,0.009892444,0.009906068,0.009883863,0.007336383,0.007303903,0.007328384,0.007289955,0.004158703,0.004017502,0.004155786,0.004010781,0.002711819,0.002719719,0.002714395,0.002707164,0.004783015,0.004762741,0.004742684,0.004765295,0.003147326,0.002588882,0.002564187,0.002554756,0.00248533,0.003974013,0.003946523,0.003969325,0.003942304,0.001224168,0.001228346,0.001226085,0.001222797,0.001181113,0.001183187,0.001179818,0.001182539,0.001140342,0.001142479,0.0011383,0.001141558,0.001091806,0.001088373,0.001091569,0.001088135
-0.554,0.19491574,0.088219619,0.088006269,0.088228595,0.088005716,0.035929637,0.035939974,0.044503022,0.044283677,0.025474413,0.024075733,0.011206426,0.011241623,0.011239872,0.011216129,0.009908394,0.009885336,0.009916167,0.009876216,0.007335652,0.00728934,0.007336069,0.007290477,0.004153861,0.004008548,0.004154202,0.004010141,0.002704047,0.002713301,0.002714086,0.002704456,0.004790892,0.004757883,0.004739078,0.004770406,0.003149999,0.002579215,0.002562535,0.002554058,0.002486295,0.003983235,0.003946814,0.003983335,0.003946091,0.001222929,0.00122819,0.001229033,0.001223043,0.001177363,0.001182245,0.001178976,0.001181927,0.001137925,0.001143233,0.00113813,0.001143663,0.001091323,0.001086375,0.001091123,0.001087954
-0.555,0.19496078,0.088189943,0.088010133,0.088246618,0.088040384,0.035896532,0.035933617,0.044502883,0.044301913,0.02546974,0.024073264,0.011203367,0.011233566,0.011236936,0.011208018,0.009911471,0.009878474,0.009916239,0.009884254,0.007327565,0.007290165,0.007337432,0.007289149,0.004152491,0.004004002,0.004155992,0.004009278,0.002699533,0.002707795,0.002713664,0.002703555,0.004791806,0.004760057,0.004742835,0.004772128,0.003147041,0.002581088,0.002562872,0.002554459,0.002484069,0.003982138,0.003950658,0.003983478,0.003948755,0.001223704,0.001227134,0.001228479,0.001223058,0.001178605,0.001181169,0.001178809,0.001181388,0.00113781,0.001141093,0.001137454,0.001142514,0.001090266,0.001086377,0.001091794,0.001087483
-0.582,0.195052134,0.088205195,0.088022506,0.088183269,0.087961794,0.035732835,0.035702224,0.044719506,0.044507832,0.025516985,0.024028748,0.011218279,0.011249637,0.011242497,0.01121402,0.009916246,0.009883865,0.009910911,0.009878508,0.007321884,0.007286499,0.007316388,0.00727221,0.004143928,0.003987612,0.00413781,0.003984104,0.002675395,0.002682597,0.002679395,0.002670616,0.004807791,0.004777301,0.004752613,0.004780845,0.003160585,0.002573981,0.002559367,0.002557437,0.002483172,0.004011417,0.003980451,0.004010972,0.003976329,0.001224582,0.00123023,0.001229838,0.001225758,0.001178569,0.001181401,0.001177998,0.001180955,0.001138283,0.001143003,0.001136752,0.001141604,0.001088323,0.001084153,0.001088022,0.001083126
-0.605,0.195162327,0.088175191,0.087990634,0.088141653,0.087983264,0.035548021,0.035527789,0.044891479,0.044706373,0.025534088,0.023980409,0.01121895,0.011244415,0.011238712,0.011214989,0.00991299,0.009889351,0.009915303,0.009881451,0.007313061,0.007275484,0.007305596,0.007271623,0.004129169,0.003968302,0.004127374,0.003966632,0.002649631,0.002658113,0.002654672,0.002647735,0.004822765,0.004795957,0.004766387,0.004789929,0.003164614,0.002584475,0.002559356,0.002555925,0.002479308,0.004037784,0.004008448,0.004037133,0.004006974,0.00122711,0.001230681,0.001231305,0.001226093,0.001181197,0.001183632,0.001180219,0.001183107,0.001137124,0.001142112,0.001137108,0.001140487,0.001085477,0.001080968,0.001084141,0.001081062
-0.638,0.195309042,0.08816983,0.087950998,0.088124167,0.087932283,0.035304307,0.0352773,0.045178944,0.044959488,0.025567851,0.023926906,0.011222281,0.011253402,0.011249576,0.011218902,0.009916036,0.009885301,0.009910878,0.00988021,0.00730357,0.007253398,0.00729261,0.007250836,0.004114634,0.003940541,0.004111332,0.003935158,0.002612856,0.002624787,0.002620509,0.002609845,0.004844865,0.004814353,0.004778045,0.004806227,0.003175089,0.002587051,0.00256041,0.002550315,0.002475041,0.0040785,0.004041857,0.004075859,0.004041935,0.001229536,0.001234882,0.001232314,0.001228632,0.001181183,0.001185794,0.001181433,0.001184308,0.001135551,0.001140894,0.001135398,0.001139448,0.001081664,0.001076006,0.001080962,0.001075676
-0.639,0.195287499,0.088123149,0.087994989,0.088104807,0.087931437,0.035302206,0.035266587,0.045161246,0.044998809,0.025572995,0.023928051,0.011229564,0.01125314,0.011245376,0.011224833,0.009911826,0.009888367,0.009903639,0.009883473,0.007292025,0.007267206,0.007287129,0.007252029,0.004113625,0.00394052,0.004109334,0.003933315,0.002616378,0.002620366,0.002616314,0.002609128,0.004841019,0.004817453,0.00478116,0.0048045,0.003176915,0.00258733,0.002560964,0.002550031,0.002476507,0.004075083,0.004050261,0.004073505,0.004045699,0.001230853,0.001234421,0.001232755,0.001228376,0.001182575,0.001184752,0.001180861,0.001184068,0.001137598,0.001139646,0.00113455,0.001138936,0.001081268,0.001078586,0.001080445,0.00107675
-0.648,0.195336152,0.088142339,0.087938571,0.088134918,0.087894111,0.035209252,0.035190514,0.045281521,0.045049844,0.025570096,0.023913291,0.01122119,0.011256794,0.011251551,0.011221863,0.009916428,0.009881814,0.009913386,0.009879052,0.007294821,0.007250232,0.007294661,0.007242233,0.004108456,0.003927173,0.004105806,0.003923485,0.002600041,0.00261054,0.002608127,0.00259767,0.004855494,0.004820661,0.004783871,0.004816537,0.003180031,0.002600186,0.002560325,0.00254945,0.002473011,0.004094121,0.004057893,0.004094286,0.00405508,0.001229575,0.001235261,0.001233876,0.001229356,0.001184466,0.001188483,0.001184025,0.001186531,0.001134751,0.001140644,0.001134646,0.001140259,0.00108054,0.001074979,0.001080185,0.001074642
-0.652,0.195376291,0.088093736,0.087935143,0.088109437,0.087970234,0.035175005,0.035196536,0.045251404,0.045098036,0.025582046,0.023900255,0.01122754,0.011245436,0.011251879,0.011229411,0.009907517,0.009889749,0.009914299,0.009889202,0.007281967,0.007251184,0.007286687,0.007258401,0.004105481,0.003926795,0.004107536,0.00392862,0.002597852,0.002604302,0.002605741,0.002601502,0.004852365,0.004829837,0.004787721,0.004809603,0.003182024,0.002585523,0.002562523,0.002549105,0.00247478,0.004086624,0.004061768,0.0040895,0.004064347,0.001231348,0.001232528,0.001235134,0.001231099,0.001180963,0.001183357,0.001182458,0.0011842,0.001136318,0.001139441,0.001137036,0.001139932,0.001078565,0.001074696,0.001078561,0.001075905
-0.677,0.195485072,0.088090741,0.087965203,0.088051217,0.087898159,0.035021229,0.03497376,0.045461062,0.045308065,0.025618256,0.023864211,0.011239412,0.011263937,0.011252681,0.011235539,0.009908154,0.009893757,0.009903078,0.0098825,0.007272785,0.007249101,0.007264867,0.007235139,0.004097686,0.0039073,0.004091111,0.003898313,0.002576434,0.002580717,0.002574474,0.002569502,0.004862942,0.0048447,0.004797917,0.004816993,0.003194481,0.002587736,0.002562943,0.002544186,0.002471364,0.004116445,0.00409335,0.004113668,0.004088763,0.001233804,0.001237191,0.001235145,0.001232921,0.001182471,0.001185354,0.001181054,0.001183832,0.001136174,0.001138104,0.001135083,0.001137749,0.001074965,0.001072555,0.001074367,0.001071557
-0.687,0.195531176,0.088119183,0.08791701,0.088052746,0.087855942,0.034946617,0.034891589,0.04557593,0.045364523,0.025632617,0.023848705,0.011243489,0.011268528,0.011267668,0.011230924,0.009919521,0.009886998,0.00990393,0.009876361,0.007276764,0.007232691,0.007263634,0.007217954,0.0040932,0.003899106,0.0040863,0.003889481,0.00256154,0.002572293,0.002564506,0.00255387,0.004874575,0.00484558,0.00479648,0.004825583,0.003199405,0.002589319,0.002566031,0.002541494,0.002469998,0.004134537,0.004099715,0.004130325,0.00409452,0.001234064,0.001238546,0.001236773,0.001232534,0.001183156,0.001186084,0.001181125,0.001185099,0.001136282,0.001139462,0.001134512,0.001138664,0.001074872,0.001070489,0.001073919,0.001069512
-0.695,0.195581971,0.088101165,0.087914769,0.08805777,0.087850705,0.03487834,0.034830851,0.04565034,0.045440704,0.025634331,0.023822526,0.011240115,0.011268152,0.011260631,0.011228995,0.009913405,0.009892181,0.009908701,0.009872027,0.007270011,0.007235251,0.007264281,0.007215569,0.004087165,0.003891006,0.004078631,0.00388175,0.002555076,0.002561503,0.002556135,0.002545244,0.004881096,0.004852647,0.004799691,0.004828556,0.003199423,0.002593774,0.002565801,0.002539277,0.002467133,0.004142763,0.00411344,0.004143263,0.004105812,0.001235199,0.001238214,0.001237752,0.001231739,0.001184204,0.001187728,0.001182001,0.001185855,0.001136017,0.001138754,0.001132646,0.00113795,0.001073481,0.001068491,0.001071781,0.001068512
-0.72,0.195722355,0.088035605,0.087894307,0.088012701,0.087883128,0.034677449,0.034662941,0.04580218,0.045662098,0.025668814,0.023779633,0.011247063,0.011262956,0.011263964,0.011241272,0.009911891,0.009884968,0.00990445,0.009889213,0.00725066,0.007218763,0.007244893,0.007218884,0.004073116,0.003868923,0.004071201,0.003867042,0.00252826,0.002533266,0.002531475,0.002526741,0.004893117,0.004871415,0.004812707,0.004832511,0.00320875,0.002590675,0.002566972,0.002535866,0.002465628,0.004163152,0.004138956,0.004161895,0.004139365,0.00123679,0.001239412,0.001239502,0.00123567,0.001182656,0.001185129,0.001183765,0.001186255,0.00113454,0.001138038,0.001134119,0.001136855,0.001068651,0.001065675,0.00106834,0.001065076
-0.723,0.195703881,0.088031546,0.08778786,0.088091459,0.087853017,0.034602035,0.034654003,0.045903248,0.045645541,0.025663978,0.023790959,0.011236362,0.011273828,0.011280449,0.011246923,0.009911253,0.009879616,0.009924794,0.009880873,0.007249735,0.007197697,0.007261034,0.007209995,0.004067277,0.003856024,0.004074721,0.003862635,0.002512697,0.002523996,0.002530387,0.002520393,0.004905594,0.004868978,0.004811719,0.004848419,0.003214195,0.002599249,0.002569907,0.002536596,0.002465304,0.004178158,0.00413664,0.004182709,0.004138749,0.001234732,0.00124014,0.001243386,0.001236909,0.001183188,0.001188032,0.001185049,0.001189415,0.001133067,0.001138843,0.001134693,0.001139982,0.001069674,0.001063408,0.001070118,0.00106595
-0.741,0.195844306,0.088033353,0.087851871,0.087983997,0.087819576,0.034494421,0.034462964,0.046023051,0.045842804,0.025668408,0.023741403,0.011247733,0.011272274,0.01126769,0.011239903,0.009914686,0.009893703,0.009910848,0.00988531,0.007246822,0.007209482,0.00723746,0.007199464,0.004063797,0.00384427,0.004058131,0.00383835,0.002500361,0.002508668,0.00250397,0.002494844,0.004912931,0.004887405,0.004826464,0.004849527,0.003219195,0.002606218,0.00257094,0.002531959,0.002461632,0.004197811,0.004167939,0.004196432,0.004164604,0.001238247,0.001241968,0.001241587,0.001237118,0.001185619,0.00118925,0.001184532,0.001187714,0.001133937,0.001137834,0.00113316,0.001135967,0.001066312,0.001062477,0.001065307,0.001061324
-0.75,0.195883499,0.088065525,0.087855178,0.087979924,0.087763534,0.034471978,0.034396802,0.046106108,0.045871752,0.025691008,0.023726431,0.011255243,0.011283909,0.011273985,0.011240699,0.009920915,0.009885437,0.009905526,0.009878023,0.00724941,0.007202428,0.007230111,0.007182862,0.004060569,0.003844473,0.004053036,0.003834091,0.002495269,0.002505512,0.002495141,0.002485417,0.004918817,0.004888069,0.004821352,0.004852164,0.003226367,0.002600491,0.002569714,0.002530365,0.00246077,0.004209641,0.004170071,0.004203159,0.004162658,0.001239056,0.001243565,0.001241998,0.001236608,0.001185843,0.001188954,0.001183248,0.001187972,0.001134669,0.001138432,0.001132431,0.001137964,0.001065536,0.001060478,0.001064297,0.001059214
-0.751,0.195915444,0.088000836,0.087809345,0.088035294,0.087835791,0.03442226,0.034444739,0.046089948,0.045877188,0.025693062,0.023721039,0.011240459,0.011274476,0.011276127,0.011248467,0.009917404,0.009877157,0.009908647,0.009890251,0.007239148,0.007186558,0.007236362,0.007202224,0.004056587,0.003837453,0.004059709,0.003841862,0.002488743,0.002500842,0.002501249,0.00249554,0.004918495,0.004889266,0.004821754,0.004849606,0.003222782,0.002594147,0.002570496,0.002531561,0.002462145,0.004205937,0.004163835,0.004202403,0.004170929,0.001236192,0.001243152,0.001243015,0.001240174,0.001182415,0.001185179,0.001182485,0.001187561,0.001132963,0.001137426,0.001133826,0.001138643,0.001063805,0.001060026,0.001064763,0.001060586
-0.753,0.195908837,0.087950482,0.087818757,0.088005004,0.087879891,0.03439473,0.034438629,0.04607095,0.045928068,0.025703965,0.023721211,0.011251479,0.011268683,0.011276333,0.011258085,0.009901143,0.009887605,0.009912026,0.009895755,0.007221834,0.007197511,0.007234864,0.007207979,0.004053564,0.003833873,0.004059854,0.003840615,0.002488577,0.00249389,0.002499367,0.002493877,0.004912484,0.004898159,0.004829791,0.004844205,0.003225952,0.002590871,0.002571872,0.002530576,0.002462626,0.004197393,0.004176892,0.004202674,0.004180068,0.001239895,0.001241494,0.001242512,0.001240808,0.001182292,0.001184772,0.001183209,0.001186178,0.001133632,0.001136409,0.001135072,0.001136739,0.001063172,0.001060992,0.001063818,0.001062156
